32,0.27783203125,0,0,0,0,0,0,0,0
33,0.27783203125,0.070341948869163423,-0.015630699781128458,0.21041976988083658,0.7314510122811283,374.5,339.5,383.5,387.5
34,0.35498046875,0.029142030946011671,0.44125140594601164,0.32486187530398836,0.73697125030398836,358.5,174.5,377.5,193.5
35,0.55615234375,-0.011082274440661535,-0.031194902115758809,0.56479321194066145,0.7470152146157587,336.5,337.5,373.5,387.5
36,0.55615234375,0.015651598978599166,-0.11978850012159539,0.52927027602140075,0.79849943762159525,201.5,328.5,234.5,387.5
37,0.88916015625,0.038201833049610841,-0.046057081408073984,0.847540354450389,0.74771723765807396,283.5,336.5,335.5,387.5
38,0.6669921875,0.024439711515077768,-0.033392167740758809,0.66257200723492216,0.7448179489907587,0.5,273.5,41.5,323.5
39,0.19091796875,0.023955230119163423,0.44125140594601164,0.16403305113083658,0.73697125030398836,378.5,304.5,387.5,323.5
40,0.3330078125,0.038633116488326846,-0.23148331104085609,0.3187887585116731,0.74906143604085607,0.5,324.5,18.5,387.5
41,0.3330078125,0.038633116488326846,-0.23148331104085609,0.3187887585116731,0.74906143604085607,19.5,324.5,37.5,387.5
42,0.38916015625,0.013638626276750972,0.40447736806906609,0.37161527997324906,0.7468898194309338,253.5,14.5,276.5,36.5
43,0.583984375,0.035182848978599163,0.095485583353599163,0.54880152602140075,0.60910426039640075,219.5,3.5,252.5,36.5
44,0.27783203125,0.065947417619163423,-0.16082977413667315,0.20602523863083658,0.11932586788667313,378.5,285.5,387.5,303.5
45,0.3330078125,0.011106023528696498,0.1967763937864786,0.3223900702213035,0.3212900124635214,288.5,77.5,308.5,85.5
46,0.27783203125,0.070830230119163423,-0.019990082380836577,0.21090805113083658,0.12008773863083658,378.5,275.5,387.5,284.5
47,0.27783203125,-0.016726007721303504,-0.031194902115758809,0.2945580389713035,0.7470152146157587,42.5,273.5,62.5,323.5
48,0.55615234375,0.025875106395914369,-0.028051472823443634,0.52392958110408561,0.73459444157344356,64.5,223.5,96.5,272.5
49,0.55615234375,0.092862734071011671,-0.021947957198443634,0.38858257842898836,0.74069795719844356,358.5,274.5,377.5,323.5
50,0.55615234375,0.0099973021035991635,-0.021947957198443634,0.52361597914640079,0.74069795719844356,120.5,223.5,153.5,272.5
51,0.55615234375,0.019557848978599222,-0.028295613448443634,0.53317652602140087,0.73435030094844356,154.5,223.5,187.5,272.5
52,0.55615234375,-0.004337533438716009,-0.015630699781128458,0.5248453459387159,0.7314510122811283,88.5,75.5,122.5,123.5
53,0.55615234375,0.021999255228599166,-0.034399129073443634,0.53561793227140075,0.72824678532344356,188.5,223.5,221.5,272.5
54,0.55615234375,0.017116442728599166,-0.028051472823443634,0.53073511977140075,0.73459444157344356,222.5,223.5,255.5,272.5
55,0.55615234375,0.030025497020914369,-0.020269371656128458,0.52807997172908561,0.7268123404061283,123.5,75.5,155.5,123.5
56,0.55615234375,0.019557848978599166,-0.028051472823443634,0.53317652602140075,0.73459444157344356,256.5,223.5,289.5,272.5
57,0.55615234375,0.020046130228599166,-0.028051472823443634,0.53366480727140075,0.73459444157344356,290.5,223.5,323.5,272.5
58,0.27783203125,0.070341948869163423,-0.020878298273346359,0.21041976988083658,0.5394329857733462,368.5,87.5,377.5,123.5
59,0.27783203125,0.065947417619163423,-0.16171799002918294,0.20602523863083658,0.53867111502918286,369.5,127.5,378.5,172.5
