32,0.25,0,0,0,0,0,0,0,0
33,0.3330078125,0.097472266748561867,-0.017928769924496643,0.23553554575143815,0.73374908242449655,297.5,2.5,306.5,51.5
34,0.35205078125,0.014951565121644295,0.35406289324664431,0.33709921612835569,0.67621054425335569,340.5,114.5,361.5,135.5
35,0.5,-0.0031160115052732505,-0.081201686840843709,0.50311601150527319,0.63979543684084372,241.5,137.5,274.5,184.5
36,0.470703125,0.035438544912511985,-0.072189316424976016,0.43428801758748797,0.72550962892497595,241.5,1.5,267.5,53.5
37,0.8115234375,0.00691224607502397,-0.084661321009108337,0.80461119142497595,0.78973944600910828,0.5,210.5,52.5,267.5
38,0.77783203125,0.028417453784156277,-0.04425546238314957,0.74941457746584372,0.73810311863314948,0.5,78.5,47.5,129.5
39,0.26171875,0.031147006831256006,0.35406289324664431,0.23057174316874401,0.67621054425335569,366.5,101.5,379.5,122.5
40,0.3330078125,0.024290236622123679,-0.19137160684324067,0.30041679462787635,0.7597309818432405,114.5,0.5,132.5,62.5
41,0.3330078125,0.032591017872123686,-0.19137160684324067,0.30871757587787635,0.7597309818432405,133.5,0.5,151.5,62.5
42,0.470703125,0.035926826162511985,0.33811159216203257,0.43477629883748797,0.78298215783796732,10.5,2.5,36.5,31.5
43,0.77685546875,0.066280083368288598,-0.037967963506711409,0.71057538538171139,0.60632733850671139,114.5,104.5,156.5,146.5
44,0.25,0.048298178331735393,-0.21220103892018216,0.20170182166826461,0.12528697642018216,37.5,9.5,47.5,31.5
45,0.375,0.026426174496644292,0.24582877666586769,0.34857382550335569,0.32253059833413233,310.5,0.5,331.5,5.5
46,0.25,0.05596836049856186,-0.016053123876438161,0.19403163950143815,0.12201015512643815,91.5,6.5,100.5,15.5
47,0.27783203125,-0.022157809878355708,-0.19137160684324067,0.29998984112835569,0.7597309818432405,366.5,333.5,387.5,395.5
48,0.5,0.019650394370206138,-0.040287884632670183,0.47986132437979384,0.69604960338267008,278.5,297.5,308.5,345.5
49,0.5,0.066159768621164919,-0.021631374340843723,0.43432851262883504,0.69936574934084372,340.5,182.5,364.5,229.5
50,0.5,0.027320576537032598,-0.021631374340843723,0.47219114221296737,0.69936574934084372,310.5,300.5,339.5,347.5
51,0.5,0.019650394370206138,-0.040287884632670183,0.47986132437979384,0.69604960338267008,278.5,248.5,308.5,296.5
52,0.5,0.004310030036553213,-0.015771999340843723,0.49520168871344677,0.70522512434084372,241.5,54.5,273.5,101.5
53,0.5,0.027320576537032598,-0.040287884632670183,0.47219114221296737,0.69604960338267008,310.5,216.5,339.5,264.5
54,0.5,0.020138675620206138,-0.040287884632670183,0.48034960562979384,0.69604960338267008,278.5,199.5,308.5,247.5
55,0.5,0.011980212203379675,-0.042586973049496643,0.48753150654662031,0.70909087929949655,278.5,346.5,309.5,395.5
56,0.5,0.019650394370206138,-0.040287884632670183,0.47986132437979384,0.69604960338267008,278.5,150.5,308.5,198.5
57,0.5,0.019650394370206138,-0.040287884632670183,0.47986132437979384,0.69604960338267008,278.5,101.5,308.5,149.5
